Time Bucket,Holiday,Working Day,Temp (F),Perceived Temp (F),Relative Humidity (%),Wind Speed,App Trips,Outside App Trips,Season ID,Weather ID
3/2/2020 11:00,0,1,60.044,67.451,46,12.998,40,154,1,3
3/2/2020 12:00,0,1,61.52,68.819,43,11.0014,40,194,1,3
3/2/2020 13:00,0,1,62.996,70.178,44,15.0013,31,191,1,3
3/2/2020 14:00,0,1,64.472,71.546,44,19.0012,29,176,1,0
3/2/2020 15:00,0,1,62.996,70.178,50,19.9995,5,73,1,0
3/2/2020 16:00,0,1,61.52,68.819,58,19.9995,1,49,1,2
3/2/2020 17:00,0,1,58.568,63.365,81,15.0013,5,123,1,2
3/2/2020 18:00,0,1,58.568,63.365,87,12.998,6,154,1,2
3/2/2020 19:00,0,1,58.568,63.365,87,12.998,12,162,1,2
3/2/2020 20:00,0,1,58.568,63.365,87,12.998,7,93,1,0
3/2/2020 21:00,0,1,58.568,64.724,87,6.0032,2,99,1,2
3/2/2020 22:00,0,1,58.568,66.092,87,0.0,6,69,1,0
3/2/2020 23:00,0,1,58.568,66.092,87,0.0,4,19,1,0
3/3/2020 0:00,0,0,58.568,64.724,93,6.0032,1,21,1,2
3/3/2020 1:00,0,0,58.568,66.092,93,0.0,0,44,1,2
3/3/2020 2:00,0,0,58.568,64.724,93,6.0032,4,34,1,2
3/3/2020 3:00,0,0,58.568,63.365,93,11.0014,1,20,1,0
3/3/2020 4:00,0,0,58.568,63.365,93,12.998,0,2,1,0
3/3/2020 5:00,0,0,58.568,64.724,93,6.0032,1,1,1,0
3/3/2020 6:00,0,0,58.568,64.724,93,6.0032,1,6,1,0
3/3/2020 7:00,0,0,58.568,63.365,93,8.9981,2,14,1,0
3/3/2020 8:00,0,0,58.568,66.092,93,0.0,2,46,1,2
3/3/2020 9:00,0,0,60.044,67.451,87,6.0032,7,87,1,2
3/3/2020 10:00,0,0,61.52,68.819,87,0.0,31,137,1,0
3/3/2020 11:00,0,0,61.52,68.819,87,6.0032,33,181,1,0
3/3/2020 12:00,0,0,62.996,70.178,67,16.9979,47,252,1,0
3/3/2020 13:00,0,0,64.472,71.546,51,19.0012,87,252,1,3
3/3/2020 14:00,0,0,65.948,72.905,44,23.9994,151,279,1,0
3/3/2020 15:00,0,0,67.424,74.273,29,19.9995,145,254,1,3
3/3/2020 16:00,0,0,68.9,75.632,27,19.9995,167,300,1,3
3/3/2020 17:00,0,0,68.9,75.632,23,22.0028,106,279,1,3
3/3/2020 18:00,0,0,68.9,75.632,25,16.9979,53,250,1,3
3/3/2020 19:00,0,0,65.948,72.905,33,11.0014,34,191,1,3
3/3/2020 20:00,0,0,64.472,71.546,30,8.9981,28,121,1,3
3/3/2020 21:00,0,0,65.948,72.905,19,22.0028,24,130,1,3
3/3/2020 22:00,0,0,64.472,71.546,21,8.9981,19,115,1,3
3/3/2020 23:00,0,0,62.996,70.178,24,0.0,12,94,1,3
3/4/2020 0:00,0,0,61.52,68.819,30,23.9994,5,67,1,0
3/4/2020 1:00,0,0,60.044,67.451,34,12.998,16,60,1,0
3/4/2020 2:00,0,0,58.568,63.365,40,11.0014,14,66,1,0
3/4/2020 3:00,0,0,58.568,63.365,43,8.9981,5,21,1,0
3/4/2020 4:00,0,0,57.092,61.997,46,12.998,3,11,1,0
3/4/2020 5:00,0,0,57.092,60.638,46,15.0013,0,5,1,0
3/4/2020 6:00,0,0,54.14,56.543,52,19.9995,0,5,1,0
3/4/2020 7:00,0,0,54.14,56.543,52,19.9995,2,21,1,0
3/4/2020 8:00,0,0,54.14,56.543,52,22.0028,12,54,1,3
3/4/2020 9:00,0,0,54.14,56.543,49,30.0026,14,104,1,3
3/4/2020 10:00,0,0,54.14,56.543,49,22.0028,31,161,1,3
3/4/2020 11:00,0,0,55.616,57.911,45,26.0027,64,192,1,3
3/4/2020 12:00,0,0,57.092,59.27,42,23.9994,71,256,1,3
3/4/2020 13:00,0,0,58.568,61.997,37,23.9994,108,256,1,3
3/4/2020 14:00,0,0,58.568,61.997,34,23.9994,106,226,1,3
3/4/2020 15:00,0,0,58.568,60.638,32,35.0008,82,252,1,3
3/4/2020 16:00,0,0,58.568,60.638,29,32.9975,68,231,1,3
3/4/2020 17:00,0,0,57.092,57.911,31,36.9974,49,214,1,3
3/4/2020 18:00,0,0,55.616,56.543,33,40.9973,20,164,1,3
3/4/2020 19:00,0,0,54.14,55.184,36,32.9975,12,120,1,3
3/4/2020 20:00,0,0,52.664,56.543,38,16.9979,8,80,1,3
3/4/2020 21:00,0,0,52.664,56.543,36,15.0013,9,70,1,3
3/4/2020 22:00,0,0,51.188,53.816,41,16.9979,9,53,1,3
3/4/2020 23:00,0,0,51.188,55.184,41,12.998,2,24,1,3
3/5/2020 0:00,0,1,49.712,52.457,44,12.998,2,15,1,3
3/5/2020 1:00,0,1,49.712,53.816,48,8.9981,3,3,1,3
3/5/2020 2:00,0,1,49.712,53.816,48,8.9981,1,3,1,3
3/5/2020 3:00,0,1,48.236,52.457,51,11.0014,0,1,1,3
3/5/2020 4:00,0,1,46.76,52.457,55,6.0032,0,1,1,3
3/5/2020 5:00,0,1,46.76,52.457,55,6.0032,1,17,1,3
3/5/2020 6:00,0,1,45.284,49.73,59,8.9981,2,89,1,3
3/5/2020 7:00,0,1,45.284,49.73,59,8.9981,7,253,1,3
3/5/2020 8:00,0,1,46.76,52.457,59,7.0015,13,415,1,3
3/5/2020 9:00,0,1,48.236,55.184,60,6.0032,11,186,1,0
3/5/2020 10:00,0,1,49.712,55.184,60,0.0,12,74,1,0
3/5/2020 11:00,0,1,51.188,56.543,56,8.9981,17,86,1,0
3/5/2020 12:00,0,1,51.188,59.27,52,0.0,15,122,1,0
3/5/2020 13:00,0,1,51.188,55.184,55,19.9995,11,109,1,0
3/5/2020 14:00,0,1,52.664,55.184,57,23.9994,13,115,1,0
3/5/2020 15:00,0,1,54.14,57.911,53,12.998,20,110,1,0
3/5/2020 16:00,0,1,54.14,56.543,45,19.9995,30,180,1,3
3/5/2020 17:00,0,1,54.14,56.543,45,19.9995,11,376,1,2
3/5/2020 18:00,0,1,52.664,52.457,55,43.9989,12,363,1,2
3/5/2020 19:00,0,1,51.188,55.184,53,15.0013,6,220,1,3
3/5/2020 20:00,0,1,51.188,52.457,37,31.0009,8,171,1,3
3/5/2020 21:00,0,1,51.188,52.457,37,26.0027,4,116,1,3
3/5/2020 22:00,0,1,49.712,51.089,35,22.0028,2,76,1,3
3/5/2020 23:00,0,1,48.236,48.362,37,39.0007,2,29,1,3
3/6/2020 0:00,0,1,48.236,51.089,37,19.9995,0,8,1,3
3/6/2020 1:00,0,1,46.76,49.73,44,16.9979,0,6,1,3
3/6/2020 2:00,0,1,46.76,49.73,44,15.0013,0,4,1,3
3/6/2020 3:00,0,1,45.284,47.003,51,19.0012,0,1,1,3
3/6/2020 4:00,0,1,45.284,47.003,51,19.9995,0,3,1,3
3/6/2020 5:00,0,1,45.284,48.362,51,15.0013,0,25,1,3
3/6/2020 6:00,0,1,45.284,51.089,51,7.0015,3,99,1,3
3/6/2020 7:00,0,1,43.808,48.362,55,8.9981,5,270,1,3
3/6/2020 8:00,0,1,43.808,48.362,59,7.0015,14,487,1,3
3/6/2020 9:00,0,1,48.236,56.543,47,0.0,11,222,1,3
3/6/2020 10:00,0,1,49.712,55.184,44,0.0,16,113,1,3
3/6/2020 11:00,0,1,51.188,55.184,41,11.0014,20,110,1,3
3/6/2020 12:00,0,1,51.188,56.543,41,7.0015,9,129,1,3
3/6/2020 13:00,0,1,54.14,59.27,39,8.9981,16,148,1,3
3/6/2020 14:00,0,1,55.616,59.27,36,15.0013,20,116,1,3
3/6/2020 15:00,0,1,57.092,59.27,36,19.9995,24,142,1,3
3/6/2020 16:00,0,1,58.568,61.997,32,19.0012,22,228,1,3
3/6/2020 17:00,0,1,58.568,61.997,34,19.0012,21,425,1,3
3/6/2020 18:00,0,1,57.092,59.27,42,22.0028,15,442,1,3
3/6/2020 19:00,0,1,57.092,59.27,46,19.9995,9,278,1,3
3/6/2020 20:00,0,1,55.616,60.638,49,12.998,3,184,1,3
3/6/2020 21:00,0,1,55.616,60.638,49,12.998,5,143,1,3
3/6/2020 22:00,0,1,52.664,56.543,56,11.0014,5,101,1,3
3/6/2020 23:00,0,1,52.664,56.543,61,15.0013,3,51,1,3
3/7/2020 0:00,0,1,52.664,55.184,65,19.0012,3,12,1,3
3/7/2020 1:00,0,1,54.14,56.543,61,19.9995,1,4,1,3
3/7/2020 2:00,0,1,54.14,57.911,56,19.0012,0,4,1,3
3/7/2020 3:00,0,1,54.14,56.543,56,23.9994,1,2,1,3
3/7/2020 4:00,0,1,52.664,55.184,61,22.0028,0,3,1,3
3/7/2020 5:00,0,1,52.664,55.184,56,19.9995,0,18,1,3
3/7/2020 6:00,0,1,52.664,55.184,61,26.0027,4,104,1,3
3/7/2020 7:00,0,1,51.188,52.457,65,26.0027,12,332,1,3
3/7/2020 8:00,0,1,52.664,55.184,61,19.9995,12,554,1,3
3/7/2020 9:00,0,1,54.14,56.543,61,22.0028,12,252,1,3
3/7/2020 10:00,0,1,58.568,61.997,50,19.9995,20,127,1,3
3/7/2020 11:00,0,1,62.996,70.178,38,19.9995,33,128,1,3
3/7/2020 12:00,0,1,64.472,71.546,38,26.0027,40,175,1,3
3/7/2020 13:00,0,1,68.9,75.632,34,27.9993,26,179,1,3
3/7/2020 14:00,0,1,70.376,77.0,36,22.0028,38,137,1,3
3/7/2020 15:00,0,1,71.852,78.368,37,30.0026,44,165,1,3
3/7/2020 16:00,0,1,73.328,79.727,37,27.9993,34,254,1,3
3/7/2020 17:00,0,1,73.328,79.727,43,32.9975,58,554,1,3
3/7/2020 18:00,0,1,73.328,79.727,40,31.0009,35,509,1,3
3/7/2020 19:00,0,1,71.852,78.368,42,23.9994,16,345,1,3
3/7/2020 20:00,0,1,68.9,75.632,51,16.9979,18,242,1,3
3/7/2020 21:00,0,1,64.472,71.546,62,16.9979,11,177,1,3
3/7/2020 22:00,0,1,65.948,72.905,59,19.9995,10,149,1,3
3/7/2020 23:00,0,1,64.472,71.546,62,22.0028,4,58,1,3
3/8/2020 0:00,0,1,64.472,71.546,62,22.0028,11,35,1,3
3/8/2020 1:00,0,1,65.948,72.905,63,22.0028,4,17,1,3
3/8/2020 2:00,0,1,65.948,72.905,63,26.0027,6,5,1,3
3/8/2020 3:00,0,1,65.948,72.905,63,26.0027,0,3,1,3
3/8/2020 4:00,0,1,64.472,71.546,72,19.0012,0,2,1,3
3/8/2020 5:00,0,1,62.996,70.178,77,15.0013,1,28,1,3
3/8/2020 6:00,0,1,62.996,70.178,77,16.9979,4,105,1,3
3/8/2020 7:00,0,1,62.996,70.178,77,23.9994,8,326,1,3
3/8/2020 8:00,0,1,64.472,71.546,77,26.0027,12,573,1,3
3/8/2020 9:00,0,1,65.948,72.905,72,31.0009,19,282,1,3
3/8/2020 10:00,0,1,68.9,75.632,68,31.0009,19,119,1,3
3/8/2020 11:00,0,1,71.852,78.368,60,31.0009,48,156,1,0
3/8/2020 12:00,0,1,73.328,79.727,60,30.0026,27,224,1,0
3/8/2020 13:00,0,1,76.28,87.908,49,43.0006,35,198,1,0
3/8/2020 14:00,0,1,77.756,87.908,43,43.0006,48,155,1,0
3/8/2020 15:00,0,1,79.232,87.908,38,46.0022,24,161,1,3
3/8/2020 16:00,0,1,77.756,87.908,41,43.0006,37,305,1,0
3/8/2020 17:00,0,1,77.756,87.908,38,43.9989,52,545,1,3
3/8/2020 18:00,0,1,77.756,87.908,38,36.9974,45,545,1,0
3/8/2020 19:00,0,1,76.28,87.908,40,30.0026,21,395,1,0
3/8/2020 20:00,0,1,76.28,87.908,43,26.0027,20,282,1,0
3/8/2020 21:00,0,1,76.28,87.908,43,26.0027,27,206,1,3
3/8/2020 22:00,0,1,73.328,79.727,49,22.0028,12,141,1,3
3/8/2020 23:00,0,1,73.328,79.727,49,30.0026,6,88,1,0
3/9/2020 0:00,0,1,74.804,81.095,49,31.0009,3,51,1,0
3/9/2020 1:00,0,1,73.328,79.727,52,32.9975,4,22,1,2
3/9/2020 2:00,0,1,67.424,74.273,77,27.9993,2,9,1,2
3/9/2020 3:00,0,1,65.948,72.905,77,35.0008,0,7,1,3
3/9/2020 4:00,0,1,61.52,68.819,66,19.0012,0,1,1,2
3/9/2020 5:00,0,1,61.52,68.819,66,19.0012,2,27,1,2
3/9/2020 6:00,0,1,61.52,68.819,50,23.9994,2,83,1,0
3/9/2020 7:00,0,1,60.044,67.451,40,19.9995,6,262,1,0
3/9/2020 8:00,0,1,57.092,57.911,42,35.0008,17,484,1,0
3/9/2020 9:00,0,1,57.092,57.911,42,35.0008,17,267,1,0
3/9/2020 10:00,0,1,57.092,57.911,36,32.9975,14,145,1,0
3/9/2020 11:00,0,1,58.568,61.997,34,23.9994,17,170,1,0
3/9/2020 12:00,0,1,58.568,61.997,34,27.9993,27,174,1,3
3/9/2020 13:00,0,1,60.044,67.451,29,26.0027,49,175,1,0
3/9/2020 14:00,0,1,62.996,70.178,28,31.0009,49,129,1,3
3/9/2020 15:00,0,1,65.948,72.905,24,16.9979,50,188,1,3
3/9/2020 16:00,0,1,67.424,74.273,23,27.9993,51,292,1,3
3/9/2020 17:00,0,1,65.948,72.905,24,26.0027,68,498,1,3
3/9/2020 18:00,0,1,64.472,71.546,26,35.0008,30,440,1,3
3/9/2020 19:00,0,1,62.996,70.178,28,40.9973,12,232,1,3
3/9/2020 20:00,0,1,60.044,67.451,32,23.9994,3,156,1,3
3/9/2020 21:00,0,1,58.568,61.997,34,22.0028,8,133,1,3
3/9/2020 22:00,0,1,57.092,57.911,31,32.9975,7,100,1,3
3/9/2020 23:00,0,1,55.616,59.27,33,19.9995,9,77,1,3
3/10/2020 0:00,0,0,54.14,56.543,36,23.9994,9,68,1,3
3/10/2020 1:00,0,0,54.14,57.911,36,16.9979,1,50,1,3
3/10/2020 2:00,0,0,51.188,53.816,41,16.9979,12,30,1,3
3/10/2020 3:00,0,0,51.188,52.457,41,19.9995,0,16,1,3
3/10/2020 4:00,0,0,49.712,51.089,41,23.9994,1,3,1,3
3/10/2020 5:00,0,0,48.236,51.089,42,19.0012,3,7,1,3
3/10/2020 6:00,0,0,48.236,51.089,44,19.0012,1,11,1,3
3/10/2020 7:00,0,0,48.236,51.089,44,16.9979,4,36,1,3
3/10/2020 8:00,0,0,48.236,51.089,44,19.9995,15,96,1,3
3/10/2020 9:00,0,0,49.712,51.089,41,22.0028,21,127,1,3
3/10/2020 10:00,0,0,51.188,52.457,35,27.9993,47,176,1,3
3/10/2020 11:00,0,0,54.14,56.543,33,22.0028,56,218,1,3
3/10/2020 12:00,0,0,54.14,56.543,33,22.0028,88,241,1,3
3/10/2020 13:00,0,0,55.616,59.27,29,19.0012,89,268,1,3
3/10/2020 14:00,0,0,57.092,60.638,27,19.0012,117,262,1,3
3/10/2020 15:00,0,0,57.092,64.724,25,0.0,132,274,1,3
3/10/2020 16:00,0,0,58.568,64.724,23,0.0,115,275,1,3
3/10/2020 17:00,0,0,58.568,66.092,23,0.0,104,250,1,3
3/10/2020 18:00,0,0,58.568,64.724,21,6.0032,67,230,1,3
3/10/2020 19:00,0,0,57.092,64.724,25,0.0,25,159,1,3
3/10/2020 20:00,0,0,55.616,61.997,33,8.9981,20,101,1,3
3/10/2020 21:00,0,0,54.14,57.911,39,15.0013,16,94,1,3
3/10/2020 22:00,0,0,51.188,55.184,44,11.0014,19,81,1,3
3/10/2020 23:00,0,0,51.188,55.184,41,12.998,6,77,1,3
3/11/2020 0:00,0,0,51.188,57.911,44,6.0032,7,62,1,3
3/11/2020 1:00,0,0,49.712,53.816,52,11.0014,4,57,1,3
3/11/2020 3:00,0,0,49.712,53.816,60,8.9981,15,51,1,3
3/11/2020 4:00,0,0,49.712,53.816,60,8.9981,7,15,1,3
3/11/2020 5:00,0,0,49.712,53.816,60,11.0014,2,5,1,3
3/11/2020 6:00,0,0,49.712,53.816,70,11.0014,2,8,1,3
3/11/2020 7:00,0,0,48.236,52.457,69,8.9981,2,15,1,3
3/11/2020 8:00,0,0,48.236,52.457,69,8.9981,4,68,1,3
3/11/2020 9:00,0,0,51.188,55.184,60,15.0013,20,70,1,3
3/11/2020 10:00,0,0,55.616,59.27,49,19.0012,71,147,1,3
3/11/2020 11:00,0,0,58.568,61.997,43,19.0012,90,209,1,3
3/11/2020 12:00,0,0,61.52,68.819,37,19.9995,146,264,1,3
3/11/2020 13:00,0,0,62.996,70.178,41,19.9995,176,288,1,3
3/11/2020 14:00,0,0,65.948,72.905,31,19.0012,212,289,1,3
3/11/2020 15:00,0,0,68.9,75.632,29,19.9995,201,286,1,3
3/11/2020 16:00,0,0,68.9,75.632,31,23.9994,208,301,1,3
3/11/2020 17:00,0,0,70.376,77.0,27,19.9995,199,299,1,3
3/11/2020 18:00,0,0,70.376,77.0,29,19.0012,133,256,1,3
3/11/2020 19:00,0,0,68.9,75.632,31,19.0012,55,203,1,3
3/11/2020 20:00,0,0,64.472,71.546,47,15.0013,42,129,1,3
3/11/2020 21:00,0,0,62.996,70.178,54,15.0013,37,110,1,3
3/11/2020 22:00,0,0,61.52,68.819,54,12.998,13,81,1,3
3/11/2020 23:00,0,0,61.52,68.819,50,11.0014,12,40,1,3
3/12/2020 0:00,0,1,60.044,67.451,54,12.998,4,20,1,3
3/12/2020 1:00,0,1,60.044,67.451,50,8.9981,1,9,1,3
3/12/2020 2:00,0,1,60.044,67.451,54,7.0015,4,5,1,3
3/12/2020 3:00,0,1,58.568,63.365,50,8.9981,0,2,1,3
3/12/2020 4:00,0,1,57.092,61.997,61,12.998,0,3,1,3
3/12/2020 5:00,0,1,57.092,61.997,61,12.998,1,15,1,3
3/12/2020 6:00,0,1,57.092,63.365,57,7.0015,2,86,1,3
3/12/2020 7:00,0,1,57.092,63.365,53,7.0015,9,259,1,3
3/12/2020 8:00,0,1,57.092,61.997,61,8.9981,17,547,1,3
3/12/2020 9:00,0,1,60.044,67.451,54,11.0014,21,260,1,3
3/12/2020 10:00,0,1,61.52,68.819,50,15.0013,39,98,1,3
3/12/2020 11:00,0,1,64.472,71.546,44,15.0013,39,111,1,3
3/12/2020 12:00,0,1,67.424,74.273,39,15.0013,59,162,1,3
3/12/2020 13:00,0,1,71.852,78.368,32,16.9979,74,176,1,0
3/12/2020 14:00,0,1,74.804,81.095,32,19.0012,76,145,1,0
3/12/2020 15:00,0,1,73.328,79.727,40,8.9981,74,159,1,3
3/12/2020 16:00,0,1,77.756,87.908,35,30.0026,77,255,1,3
3/12/2020 17:00,0,1,77.756,87.908,38,27.9993,87,557,1,0
3/12/2020 18:00,0,1,76.28,87.908,43,12.998,89,623,1,0
3/12/2020 19:00,0,1,73.328,79.727,49,15.0013,67,379,1,0
3/12/2020 20:00,0,1,73.328,79.727,49,15.0013,49,237,1,0
3/12/2020 21:00,0,1,71.852,78.368,56,15.0013,22,183,1,0
3/12/2020 22:00,0,1,73.328,79.727,56,15.0013,17,116,1,0
3/12/2020 23:00,0,1,73.328,79.727,56,15.0013,10,53,1,3
3/13/2020 0:00,0,1,73.328,79.727,52,12.998,5,21,1,0
3/13/2020 1:00,0,1,70.376,77.0,59,15.0013,2,14,1,0
3/13/2020 2:00,0,1,70.376,77.0,72,19.9995,0,1,1,2
3/13/2020 3:00,0,1,70.376,77.0,72,19.9995,0,2,1,2
3/13/2020 4:00,0,1,65.948,72.905,82,12.998,0,1,1,0
3/13/2020 5:00,0,1,65.948,72.905,82,12.998,0,24,1,0
3/13/2020 6:00,0,1,65.948,72.905,82,12.998,5,108,1,2
3/13/2020 7:00,0,1,65.948,72.905,82,19.0012,16,292,1,0
3/13/2020 8:00,0,1,65.948,72.905,82,19.0012,22,571,1,3
3/13/2020 9:00,0,1,67.424,74.273,82,19.0012,18,324,1,3
3/13/2020 10:00,0,1,70.376,77.0,77,15.0013,28,115,1,3
3/13/2020 11:00,0,1,71.852,78.368,73,19.0012,64,155,1,3
3/13/2020 12:00,0,1,76.28,86.549,60,19.0012,47,197,1,3
3/13/2020 13:00,0,1,76.28,86.549,60,26.0027,53,180,1,3
3/13/2020 14:00,0,1,79.232,87.908,53,22.0028,52,160,1,3
3/13/2020 15:00,0,1,83.66,89.276,39,15.0013,68,196,1,3
3/13/2020 16:00,0,1,85.136,90.635,34,26.0027,53,312,1,3
3/13/2020 17:00,0,1,83.66,89.276,37,7.0015,62,614,1,3
3/13/2020 18:00,0,1,83.66,89.276,34,19.9995,96,638,1,3
3/13/2020 19:00,0,1,79.232,87.908,47,15.0013,50,429,1,3
3/13/2020 20:00,0,1,76.28,87.908,49,11.0014,45,306,1,3
3/13/2020 21:00,0,1,74.804,81.095,56,7.0015,44,200,1,3
3/13/2020 22:00,0,1,73.328,79.727,60,6.0032,24,146,1,3
3/13/2020 23:00,0,1,73.328,79.727,56,8.9981,8,79,1,3
3/14/2020 0:00,0,1,71.852,78.368,60,7.0015,5,34,1,3
3/14/2020 1:00,0,1,70.376,77.0,63,6.0032,2,25,1,3
3/14/2020 2:00,0,1,68.9,75.632,68,12.998,0,2,1,3
3/14/2020 3:00,0,1,67.424,74.273,72,12.998,1,3,1,3
3/14/2020 4:00,0,1,67.424,74.273,67,6.0032,1,4,1,3
3/14/2020 5:00,0,1,64.472,71.546,82,8.9981,2,25,1,3
3/14/2020 6:00,0,1,64.472,71.546,82,6.0032,1,120,1,3
3/14/2020 7:00,0,1,64.472,71.546,82,7.0015,20,348,1,3
3/14/2020 8:00,0,1,64.472,71.546,82,0.0,34,628,1,3
3/14/2020 9:00,0,1,70.376,77.0,68,0.0,26,325,1,3
3/14/2020 10:00,0,1,73.328,79.727,56,7.0015,38,150,1,3
3/14/2020 11:00,0,1,77.756,87.908,41,11.0014,65,155,1,0
3/14/2020 12:00,0,1,79.232,87.908,29,0.0,55,212,1,0
3/14/2020 13:00,0,1,80.708,87.908,27,15.0013,57,197,1,3
3/14/2020 14:00,0,1,83.66,89.276,23,22.0028,61,163,1,3
3/14/2020 15:00,0,1,83.66,89.276,24,0.0,86,197,1,3
3/14/2020 16:00,0,1,85.136,89.276,25,12.998,78,278,1,3
3/14/2020 17:00,0,1,83.66,89.276,28,6.0032,140,642,1,3
3/14/2020 18:00,0,1,83.66,89.276,32,0.0,102,647,1,3
3/14/2020 19:00,0,1,79.232,87.908,33,11.0014,70,402,1,3
3/14/2020 20:00,0,1,77.756,87.908,35,7.0015,44,286,1,3
3/14/2020 21:00,0,1,76.28,87.908,40,6.0032,47,241,1,3
3/14/2020 22:00,0,1,70.376,77.0,55,8.9981,43,159,1,3
3/14/2020 23:00,0,1,73.328,79.727,43,11.0014,19,72,1,3
3/15/2020 0:00,0,1,71.852,78.368,49,8.9981,14,46,1,3
3/15/2020 1:00,0,1,68.9,75.632,59,7.0015,15,8,1,3
3/15/2020 2:00,0,1,68.9,75.632,59,0.0,14,5,1,3
3/15/2020 3:00,0,1,68.9,75.632,63,0.0,0,7,1,3
3/15/2020 4:00,0,1,64.472,71.546,77,7.0015,11,3,1,3
3/15/2020 5:00,0,1,65.948,72.905,67,0.0,2,24,1,3
3/15/2020 6:00,0,1,64.472,71.546,72,6.0032,4,113,1,3
3/15/2020 7:00,0,1,64.472,71.546,72,6.0032,14,367,1,3
3/15/2020 8:00,0,1,64.472,71.546,77,7.0015,21,602,1,3
3/15/2020 9:00,0,1,67.424,74.273,77,6.0032,30,285,1,3
3/15/2020 10:00,0,1,70.376,77.0,68,7.0015,34,130,1,3
3/15/2020 11:00,0,1,73.328,79.727,60,8.9981,60,151,1,3
3/15/2020 12:00,0,1,77.756,87.908,50,8.9981,59,206,1,0
3/15/2020 13:00,0,1,80.708,87.908,41,6.0032,62,211,1,0
3/15/2020 14:00,0,1,85.136,90.635,30,7.0015,81,177,1,0
3/15/2020 15:00,0,1,85.136,90.635,32,15.0013,100,187,1,3
3/15/2020 16:00,0,1,85.136,90.635,37,26.0027,95,331,1,3
3/15/2020 17:00,0,1,83.66,89.276,39,16.9979,79,634,1,3
3/15/2020 18:00,0,1,80.708,87.908,44,19.0012,98,648,1,3
3/15/2020 19:00,0,1,79.232,87.908,50,12.998,72,353,1,0
3/15/2020 20:00,0,1,74.804,81.095,60,23.9994,60,270,1,0
3/15/2020 21:00,0,1,71.852,78.368,68,19.0012,36,207,1,3
3/15/2020 22:00,0,1,70.376,77.0,68,8.9981,32,137,1,3
3/15/2020 23:00,0,1,67.424,74.273,72,12.998,12,85,1,3
3/16/2020 0:00,0,1,64.472,71.546,77,16.9979,8,49,1,3
3/16/2020 1:00,0,1,62.996,70.178,82,22.0028,4,22,1,0
3/16/2020 2:00,0,1,62.996,70.178,82,12.998,0,4,1,0
3/16/2020 3:00,0,1,61.52,68.819,87,19.0012,0,3,1,0
3/16/2020 4:00,0,1,61.52,68.819,87,16.9979,0,3,1,0
3/16/2020 5:00,0,1,61.52,68.819,87,15.0013,2,30,1,0
3/16/2020 6:00,0,1,61.52,68.819,87,11.0014,3,96,1,0
3/16/2020 7:00,0,1,61.52,68.819,87,12.998,13,265,1,0
3/16/2020 8:00,0,1,61.52,68.819,87,15.0013,28,534,1,0
3/16/2020 9:00,0,1,62.996,70.178,82,0.0,35,277,1,0
3/16/2020 10:00,0,1,61.52,68.819,87,6.0032,44,136,1,0
3/16/2020 11:00,0,1,64.472,71.546,77,0.0,40,167,1,0
3/16/2020 12:00,0,1,64.472,71.546,82,8.9981,72,222,1,0
3/16/2020 13:00,0,1,65.948,72.905,77,6.0032,52,208,1,0
3/16/2020 14:00,0,1,67.424,74.273,72,0.0,56,146,1,0
3/16/2020 15:00,0,1,65.948,72.905,82,7.0015,19,88,1,2
3/16/2020 16:00,0,1,67.424,74.273,77,0.0,18,111,1,2
3/16/2020 17:00,0,1,67.424,74.273,82,6.0032,23,235,1,2
3/16/2020 18:00,0,1,67.424,74.273,82,6.0032,31,377,1,2
3/16/2020 19:00,0,1,65.948,72.905,88,0.0,23,273,1,0
3/16/2020 20:00,0,1,65.948,72.905,88,0.0,31,204,1,3
3/16/2020 21:00,0,1,64.472,71.546,94,0.0,8,144,1,0
3/16/2020 22:00,0,1,64.472,71.546,94,0.0,16,132,1,0
3/16/2020 23:00,0,1,64.472,71.546,94,0.0,22,104,1,0
3/17/2020 0:00,0,0,64.472,71.546,94,6.0032,13,87,1,0
3/17/2020 1:00,0,0,64.472,71.546,94,0.0,12,57,1,0
3/17/2020 2:00,0,0,64.472,71.546,88,0.0,10,32,1,0
3/17/2020 3:00,0,0,64.472,71.546,88,0.0,2,24,1,0
3/17/2020 4:00,0,0,62.996,70.178,94,0.0,0,2,1,0
3/17/2020 5:00,0,0,62.996,70.178,94,6.0032,5,3,1,0
3/17/2020 6:00,0,0,62.996,70.178,94,12.998,1,29,1,0
3/17/2020 7:00,0,0,61.52,68.819,100,8.9981,29,57,1,0
3/17/2020 8:00,0,0,62.996,70.178,94,7.0015,63,155,1,0
3/17/2020 9:00,0,0,64.472,71.546,88,6.0032,104,217,1,0
3/17/2020 10:00,0,0,68.9,75.632,77,6.0032,140,303,1,0
3/17/2020 11:00,0,0,70.376,77.0,77,8.9981,226,359,1,0
3/17/2020 12:00,0,0,73.328,79.727,68,11.0014,286,365,1,3
3/17/2020 13:00,0,0,76.28,86.549,60,7.0015,286,400,1,3
3/17/2020 14:00,0,0,77.756,87.908,53,6.0032,352,338,1,3
3/17/2020 15:00,0,0,79.232,87.908,53,8.9981,357,322,1,3
3/17/2020 16:00,0,0,79.232,87.908,50,0.0,367,318,1,3
3/17/2020 17:00,0,0,79.232,87.908,50,8.9981,291,357,1,3
3/17/2020 18:00,0,0,77.756,87.908,57,19.9995,221,339,1,3
3/17/2020 19:00,0,0,74.804,81.095,64,19.0012,155,262,1,3
